model_name,term,estimate,std.error,statistic,p.value,conf.low,conf.high
oct7_political_parties,post_event,-1.305583038945643,0.06328790694507912,-20.629265557456666,2.4909084640251e-4,-1.5069934045721491,-1.104172673319137
oct7_other_orgs_people,post_event,-0.12791545595586148,0.28711433375011214,-0.44552096819795756,0.6593690542453647,-0.7160425077213747,0.46021159580965165
